# kubernetes/website @ 7c76070faf9b19e6a417c446043dbafd10a7aa1d (2026-08-26)
# generated by blogwalk/build-manifest.py -- do not hand-edit
# consumers skip lines beginning with "#"
year	date	draft	bytes	path	slug	title
2017	2017-09-21	false	10598	2017/introducing-resource-management-working.md	introducing-resource-management-working	Introducing the Resource Management Working Group
2017	2017-09-27	false	29222	2017/kubernetes-statefulsets-daemonsets.md	kubernetes-statefulsets-daemonsets	Kubernetes StatefulSets & DaemonSets Updates
2017	2017-09-29	false	9354	2017/kubernetes-18-security-workloads-and.md	kubernetes-18-security-workloads-and	Kubernetes 1.8: Security, Workloads and Feature Depth
2017	2017-10-05	false	2816	2017/kubernetes-community-steering-committee-election-results.md	kubernetes-community-steering-committee-election-results	Kubernetes Community Steering Committee Election Results
2017	2017-10-10	false	12715	2017/request-routing-and-policy-management.md	request-routing-and-policy-management	Request Routing and Policy Management with the Istio Service Mesh
2017	2017-10-19	false	3765	2017/software-conformance-certification.md	software-conformance-certification	Introducing Software Certification for Kubernetes
2017	2017-10-24	false	2530	2017/five-days-of-kubernetes-18.md	five-days-of-kubernetes-18	Five Days of Kubernetes 1.8
2017	2017-10-25	false	11398	2017/kubeadm-v18-released.md	kubeadm-v18-released	kubeadm v1.8 Released: Introducing Easy Upgrades for Kubernetes Clusters
2017	2017-10-26	false	6187	2017/it-takes-village-to-raise-kubernetes.md	it-takes-village-to-raise-kubernetes	It Takes a Village to Raise a Kubernetes
2017	2017-10-28	false	8172	2017/using-rbac-generally-available-18.md	using-rbac-generally-available-18	Using RBAC, Generally Available in Kubernetes v1.8
2017	2017-10-30	false	6278	2017/enforcing-network-policies-in-kubernetes.md	enforcing-network-policies-in-kubernetes	Enforcing Network Policies in Kubernetes
2017	2017-11-01	false	13575	2017/kubernetes-easy-way.md	kubernetes-easy-way	Kubernetes the Easy Way
2017	2017-11-02	false	10653	2017/containerd-container-runtime-options-kubernetes.md	containerd-container-runtime-options-kubernetes	Containerd Brings More Container Runtime Options for Kubernetes
2017	2017-11-03	false	9082	2017/securing-software-supply-chain-grafeas.md	securing-software-supply-chain-grafeas	Securing Software Supply Chain with Grafeas
2017	2017-11-15	false	1211	2017/kubernetes-is-still-hard-for-developers.md	kubernetes-is-still-hard-for-developers	Kubernetes is Still Hard (for Developers)
2017	2017-11-16	false	5867	2017/certified-kubernetes-conformance.md	certified-kubernetes-conformance	Certified Kubernetes Conformance Program: Launch Celebration Round Up
2017	2017-11-17	false	1143	2017/autoscaling-in-kubernetes.md	autoscaling-in-kubernetes	Autoscaling in Kubernetes
2017	2017-12-06	false	5955	2017/paddle-paddle-fluid-elastic-learning.md	paddle-paddle-fluid-elastic-learning	PaddlePaddle Fluid: Elastic Deep Learning on Kubernetes
2017	2017-12-07	false	15445	2017/using-ebpf-in-kubernetes.md	using-ebpf-in-kubernetes	Using eBPF in Kubernetes
2017	2017-12-15	false	10969	2017/kubernetes-19-workloads-expanded-ecosystem.md	kubernetes-19-workloads-expanded-ecosystem	Kubernetes 1.9: Apps Workloads GA and Expanded Ecosystem
2017	2017-12-21	false	9407	2017/introducing-kubeflow-composable.md	introducing-kubeflow-composable	Introducing Kubeflow - A Composable, Portable, Scalable ML Stack Built for Kubernetes
2018	2018-01-08	false	1924	2018/five-days-of-kubernetes-19.md	five-days-of-kubernetes-19	Five Days of Kubernetes 1.9
2018	2018-01-09	false	7334	2018/kubernetes-v19-beta-windows-support.md	kubernetes-v19-beta-windows-support	Kubernetes v1.9 releases beta support for Windows Server Containers
2018	2018-01-10	false	12301	2018/introducing-container-storage-interface.md	introducing-container-storage-interface	Introducing Container Storage Interface (CSI) Alpha for Kubernetes
2018	2018-01-11	false	11293	2018/extensible-admission-is-beta.md	extensible-admission-is-beta	Extensible Admission is Beta
2018	2018-01-12	false	20722	2018/introducing-client-go-version-6.md	introducing-client-go-version-6	Introducing client-go version 6
2018	2018-01-15	false	12281	2018/core-workloads-api-ga.md	core-workloads-api-ga	Core Workloads API GA
2018	2018-01-25	false	8328	2018/reporting-errors-using-kubernetes-events.md	reporting-errors-using-kubernetes-events	Reporting Errors from Control Plane to Applications Using Kubernetes Events
2018	2018-03-02	false	14636	2018/first-beta-version-of-kubernetes-1-10.md	first-beta-version-of-kubernetes-1-10	Kubernetes: First Beta Version of Kubernetes 1.10 is Here
2018	2018-03-06	false	7347	2018/apache-spark-23-with-native-kubernetes.md	apache-spark-23-with-native-kubernetes	Apache Spark 2.3 with Native Kubernetes Support
2018	2018-03-13	false	10848	2018/how-to-integrate-rollingupdate-strategy.md	how-to-integrate-rollingupdate-strategy	How to Integrate RollingUpdate Strategy for TPR in Kubernetes
2018	2018-03-14	false	4145	2018/expanding-user-support-with-office-hours.md	expanding-user-support-with-office-hours	Expanding User Support with Office Hours
2018	2018-03-15	false	3539	2018/principles-of-container-app-design.md	principles-of-container-app-design	Principles of Container-based Application Design
2018	2018-03-26	false	10608	2018/kubernetes-1-10-stabilizing-storage-security-networking.md	kubernetes-1.10-stabilizing-storage-security-networking	Kubernetes 1.10: Stabilizing Storage, Security, and Networking
2018	2018-04-04	false	12218	2018/fixing-subpath-volume-vulnerability.md	fixing-subpath-volume-vulnerability	Fixing the Subpath Volume Vulnerability in Kubernetes
2018	2018-04-10	false	15867	2018/container-storage-interface-beta.md	container-storage-interface-beta	Container Storage Interface (CSI) for Kubernetes Goes Beta
2018	2018-04-11	false	2612	2018/migrating-the-kubernetes-blog.md	migrating-the-kubernetes-blog	Migrating the Kubernetes Blog
2018	2018-04-13	false	11252	2018/local-persistent-volumes-beta.md	local-persistent-volumes-beta	Local Persistent Volumes for Kubernetes Goes Beta
2018	2018-04-24	false	4199	2018/kubernetes-application-survey-results-2018.md	kubernetes-application-survey-results-2018	Kubernetes Application Survey 2018 Results
2018	2018-04-25	false	4313	2018/open-source-charts-2017.md	open-source-charts-2017	Kubernetes Community - Top of the Open Source Charts in 2017
2018	2018-04-30	false	13418	2018/zero-downtime-deployment-kubernetes-jenkins.md	zero-downtime-deployment-kubernetes-jenkins	Zero-downtime Deployment in Kubernetes with Jenkins
2018	2018-05-01	false	24349	2018/developing-on-kubernetes.md	developing-on-kubernetes	Developing on Kubernetes
2018	2018-05-02	false	5584	2018/policy-in-kubernetes.md	policy-in-kubernetes	Current State of Policy in Kubernetes
2018	2018-05-04	false	9193	2018/announcing-kubeflow-0-1.md	announcing-kubeflow-0.1	Announcing Kubeflow 0.1
2018	2018-05-05	false	2412	2018/hugo-migration.md	hugo-migration	Docs are Migrating from Jekyll to Hugo
2018	2018-05-17	false	22520	2018/gardener-the-kubernetes-botanist.md	gardener	Gardener - The Kubernetes Botanist
2018	2018-05-22	false	8690	2018/getting-to-know-kubevirt.md		Getting to Know Kubevirt
2018	2018-05-24	false	14162	2018/kubernetes-containerd-integration-goes-ga.md		Kubernetes Containerd Integration Goes GA
2018	2018-05-29	false	8414	2018/announcing-kustomize.md		Introducing kustomize; Template-free Configuration Customization for Kubernetes
2018	2018-05-30	false	3445	2018/say-hello-to-discuss-kubernetes.md		Say Hello to Discuss Kubernetes
2018	2018-06-06	false	3049	2018/4-years-of-k8s.md		4 Years of K8s
2018	2018-06-07	false	4044	2018/dynamic-ingress-kubernetes.md		Dynamic Ingress in Kubernetes
2018	2018-06-27	false	13403	2018/kubernetes-1-11-release-announcement.md	kubernetes-1.11-release-announcement	Kubernetes 1.11: In-Cluster Load Balancing and CoreDNS Plugin Graduate to General Availability
2018	2018-06-28	false	13425	2018/airflow-kubernetes-operator.md		Airflow on Kubernetes (Part 1): A Different Kind of Operator
2018	2018-07-09	false	11176	2018/ipvs-in-cluster-load-balancing.md		IPVS-Based In-Cluster Load Balancing Deep Dive
2018	2018-07-10	false	12736	2018/coredns-ga.md		CoreDNS GA for Kubernetes Cluster DNS
2018	2018-07-10	false	2546	2018/meet-our-contributors-youtube-mentoring-series.md		Meet Our Contributors - Monthly Streaming YouTube Mentoring Series
2018	2018-07-11	false	4447	2018/dynamic-kubelet-configuration.md		Dynamic Kubelet Configuration
2018	2018-07-12	false	5165	2018/resizing-persistent-volumes-using-kubernetes.md		Resizing Persistent Volumes using Kubernetes
2018	2018-07-16	false	38469	2018/kubernetes-1-11-release-interview.md		How the sausage is made: the Kubernetes 1.11 release interview, from the Kubernetes Podcast
2018	2018-07-18	false	24938	2018/11-ways-not-to-get-hacked.md		11 Ways (Not) to Get Hacked
2018	2018-07-19	false	3380	2018/kubernetes-win-2018-oscon-most-impact-award.md	kubernetes-wins-2018-oscon-most-impact-award	Kubernetes Wins the 2018 OSCON Most Impact Award
2018	2018-07-20	false	10296	2018/history-kubernetes-community.md		The History of Kubernetes & the Community Behind It
2018	2018-07-24	false	16132	2018/cpu-manager.md		Feature Highlight: CPU Manager
2018	2018-07-27	false	14286	2018/kubevirt-crds-for-virtualization.md		KubeVirt: Extending Kubernetes with CRDs for Virtualized Workloads
2018	2018-08-02	false	7828	2018/dynamically-expand-volume-csi.md		Dynamically Expand Volume with CSI and Kubernetes
2018	2018-08-03	false	22208	2018/make-kubernetes-production-grade-anywhere.md		Out of the Clouds onto the Ground: How to Make Kubernetes Production Grade Anywhere
2018	2018-08-10	false	4505	2018/introducing-kubebuilder.md		Introducing Kubebuilder: an SDK for building Kubernetes APIs using CRDs
2018	2018-08-29	false	9304	2018/kubernetes-testing-ci-automating-contributor-experience.md		The Machines Can Do the Work, a Story of Kubernetes Testing, CI, and Automating the Contributor Experience
2018	2018-09-06	false	3775	2018/2018-steering-committee-election-cycle-kicks-off.md		2018 Steering Committee Election Cycle Kicks Off
2018	2018-09-18	false	10629	2018/2018-linkerd-2-0.md		Hands On With Linkerd 2.0
2018	2018-09-27	false	13595	2018/kubernetes-1-12-release-announcement.md	kubernetes-1-12-release-announcement	Kubernetes 1.12: Kubelet TLS Bootstrap and Azure Virtual Machine Scale Sets (VMSS) Move to General Availability
2018	2018-10-01	false	5064	2018/health-checking-grpc.md		Health checking gRPC servers on Kubernetes
2018	2018-10-02	false	21678	2018/network-bootable-farm-with-ltsp.md		Building a Network Bootable Server Farm for Kubernetes with LTSP
2018	2018-10-03	false	10749	2018/kubedirector.md		KubeDirector: The easy way to run complex stateful applications on Kubernetes
2018	2018-10-04	false	5350	2018/non-code-contributors-guide.md		Introducing the Non-Code Contributor’s Guide
2018	2018-10-08	false	24036	2018/support-for-azure-vmss.md		Support for Azure VMSS, Cluster-Autoscaler and User Assigned Identity
2018	2018-10-09	false	21181	2018/volume-snapshot-alpha.md		Introducing Volume Snapshot Alpha for Kubernetes
2018	2018-10-10	false	5399	2018/runtimeclass.md		Kubernetes v1.12: Introducing RuntimeClass
2018	2018-10-11	false	7518	2018/topology-aware-volume-provisioning.md		Topology-Aware Volume Provisioning in Kubernetes
2018	2018-10-15	false	1744	2018/steering-election-results.md		2018 Steering Committee Election Results
2018	2018-10-16	false	2981	2018/kubernetes-2018-north-american-contributor-summit.md		Kubernetes 2018 North American Contributor Summit
2018	2018-10-18	false	13200	2018/tips-for-first-kubecon-presentation-part-1.md		Tips for Your First Kubecon Presentation - Part 1
2018	2018-10-26	false	8117	2018/tips-for-first-kubecon-presentation-part-2.md		Tips for Your First Kubecon Presentation - Part 2
2018	2018-11-07	false	9146	2018/grpc-load-balancing-with-linkerd.md		gRPC Load Balancing on Kubernetes without Tears
2018	2018-11-08	false	3944	2018/kubernetes-docs-update-i18n.md		Kubernetes Docs Updates, International Edition
2018	2018-12-03	false	13114	2018/kubernetes-1-13-release-announcement.md	kubernetes-1-13-release-announcement	Kubernetes 1.13: Simplified Cluster Management with Kubeadm, Container Storage Interface (CSI), and CoreDNS as Default DNS are Now Generally Available
2018	2018-12-04	false	9526	2018/kubeadm-ga-release.md		Production-Ready Kubernetes Cluster Creation with kubeadm
2018	2018-12-05	false	6794	2018/new-contributor-shanghai.md		New Contributor Workshop Shanghai
2018	2018-12-11	false	9665	2018/current-status-and-future-roadmap.md		etcd: Current status and future roadmap
2018	2018-12-12	false	14719	2018/kubernetes-federation-evolution.md		Kubernetes Federation Evolution
2019	2019-01-14	false	5090	2019/apiserver-dry-run-and-kubectl-diff.md		APIServer dry-run and kubectl diff
2019	2019-01-15	false	13708	2019/container-storage-interface-ga.md	container-storage-interface-ga	Container Storage Interface (CSI) for Kubernetes GA
2019	2019-01-17	false	12898	2019/update-volume-snapshot-alpha.md		Update on Volume Snapshot Alpha for Kubernetes
2019	2019-02-06	false	7525	2019/poseidon-firmament-scheduler-announcement.md		Poseidon-Firmament Scheduler – Flow Network Graph Based Scheduler
2019	2019-02-11	false	6399	2019/runc-cve-2019-5736.md		Runc and CVE-2019-5736
2019	2019-02-12	false	13245	2019/building-a-kubernetes-edge-control-plane-for-envoy-v2.md	building-a-kubernetes-edge-control-plane-for-envoy-v2	Building a Kubernetes Edge (Ingress) Control Plane for Envoy v2
2019	2019-02-28	false	8323	2019/automate-operations-on-your-cluster-with-operatorhub.md		Automate Operations on your Cluster with OperatorHub.io
2019	2019-03-07	false	7052	2019/raw-block-volume-support-to-beta.md		Raw Block Volume support to Beta
2019	2019-03-15	false	9458	2019/kubernetes-setup-using-ansible-and-vagrant.md		Kubernetes Setup Using Ansible and Vagrant
2019	2019-03-19	false	8953	2019/kubeedge-k8s-based-edge-intro.md	kubeedge-k8s-based-edge-intro	KubeEdge, a Kubernetes Native Edge Computing Framework
2019	2019-03-20	false	6217	2019/a-look-back-and-whats-in-store-for-kubernetes-contributor-summits.md		A Look Back and What's in Store for Kubernetes Contributor Summits
2019	2019-03-21	false	16777	2019/a-guide-to-kubernetes-admission-controllers.md		A Guide to Kubernetes Admission Controllers
2019	2019-03-22	false	18091	2019/e2e-testing-for-everyone.md		Kubernetes End-to-end Testing for Everyone
2019	2019-03-25	false	12627	2019/1-14-release-announcement.md	kubernetes-1-14-release-announcement	Kubernetes 1.14: Production-level support for Windows Nodes, Kubectl Updates, Persistent Local Volumes GA
2019	2019-03-28	false	8855	2019/running-kubernetes-locally-on-linux-with-minikube.md		Running Kubernetes locally on Linux with Minikube - now with Kubernetes 1.14 support
2019	2019-03-29	false	9357	2019/kube-proxy-subtleties-debugging-an-intermittent-connection-resets.md		kube-proxy Subtleties: Debugging an Intermittent Connection Reset
2019	2019-04-01	false	9705	2019/kubernetes-v1-14-delivers-production-level-support-for-nodes-and-windows-containers.md		Kubernetes v1.14 delivers production-level support for Windows nodes and Windows containers
2019	2019-04-04	false	16267	2019/local-persistent-volumes-ga.md		Kubernetes 1.14: Local Persistent Volumes GA
2019	2019-04-15	false	3458	2019/pid-limiting.md		Process ID Limiting for Stability Improvements in Kubernetes 1.14
2019	2019-04-16	false	4234	2019/pod-priority-and-preemption-in-kubernetes.md		Pod Priority and Preemption in Kubernetes
2019	2019-04-17	false	5465	2019/future-of-cloud-providers.md		The Future of Cloud Providers in Kubernetes
2019	2019-04-19	false	7248	2019/introducing-kube-iptables-tailer-better-networking-visibility-in-kubernetes-clusters.md	introducing-kube-iptables-tailer	Introducing kube-iptables-tailer: Better Networking Visibility in Kubernetes Clusters
2019	2019-04-24	false	12516	2019/hardware-accelerated-ssltls-termination-in-ingress-controllers-using-kubernetes-device-plugins-and-runtimeclass.md		Hardware Accelerated SSL/TLS Termination in Ingress Controllers using Kubernetes Device Plugins and RuntimeClass
2019	2019-04-26	false	4511	2019/latest-on-localization.md		How You Can Help Localize Kubernetes Docs
2019	2019-05-02	false	4514	2019/kubecon-diversity-lunch-and-hack.md	kubecon-diversity-lunch-and-hack	Join us for the 2019 KubeCon Diversity Lunch & Hack
2019	2019-05-13	false	37002	2019/kubernetes-1-14-release-interview.md		Cat shirts and Groundhog Day: the Kubernetes 1.14 release interview
2019	2019-05-14	false	4041	2019/expanding-our-contributor-workshops.md	expanding-our-contributor-workshops	Expanding our Contributor Workshops
2019	2019-05-17	false	7078	2019/kubernetes-cloud-native-and-the-future-of-software.md		Kubernetes, Cloud Native, and the Future of Software
2019	2019-05-23	false	12667	2019/kyma-extend-and-build-on-kubernetes-with-ease.md		Kyma - extend and build on Kubernetes with ease
2019	2019-06-12	false	3384	2019/contributor-summit-shanghai.md		Join us at the Contributor Summit in Shanghai
2019	2019-06-19	false	15687	2019/kubernetes-1-15-release-announcement.md	kubernetes-1-15-release-announcement	Kubernetes 1.15: Extensibility and Continuous Improvement
2019	2019-06-20	false	10704	2019/future-of-crds-structural-schemas.md	crd-structural-schema	Future of CRDs: Structural Schemas
2019	2019-06-21	false	7956	2019/volume-cloning-alpha.md		Introducing Volume Cloning Alpha for Kubernetes
2019	2019-06-24	false	15271	2019/kubeadm-ha-v115.md		Automated High Availability in kubeadm v1.15: Batteries Included But Swappable
2019	2019-06-25	false	3665	2019/recap-of-contributor-summit-bcn-2019.md		Recap of Kubernetes Contributor Summit Barcelona 2019
2019	2019-07-18	false	7474	2019/some-apis-are-being-deprecated.md	api-deprecations-in-1-16	Deprecated APIs Removed In 1.16: Here’s What You Need To Know
2019	2019-07-23	false	9381	2019/get-started-with-kubernetes-using-python.md		Get started with Kubernetes (using Python)
2019	2019-08-06	false	10501	2019/opa-gatekeeper-policy-and-governance-for-kubernetes.md	OPA-Gatekeeper-Policy-and-Governance-for-Kubernetes	OPA Gatekeeper: Policy and Governance for Kubernetes
2019	2019-08-30	false	10208	2019/announcing-etcd-3.4.md	announcing-etcd-3-4	Announcing etcd 3.4
2019	2019-09-18	false	17760	2019/kubernetes-1-16-release-announcement.md	kubernetes-1-16-release-announcement	Kubernetes 1.16: Custom Resources, Overhauled Metrics, and Volume Extensions
2019	2019-09-24	false	4822	2019/san-diego-contributor-summit.md	san-diego-contributor-summit	Contributor Summit San Diego Registration Open!
2019	2019-10-03	false	3962	2019/2019-steering-committee-election-results.md	2019-steering-committee-election-results	2019 Steering Committee Election Results
2019	2019-10-10	false	3233	2019/contributor-summit-san-diego-schedule.md	contributor-summit-san-diego-schedule	Contributor Summit San Diego Schedule Announced!
2019	2019-10-29	false	5563	2019/2019-sig-docs-survey.md	kubernetes-documentation-end-user-survey	Kubernetes Documentation Survey
2019	2019-11-05	false	19610	2019/grokkin-the-docs.md	Grokkin-the-Docs	Grokkin' the Docs
2019	2019-11-26	false	4866	2019/cloud-native-java-controller-sdk.md	Develop-A-Kubernetes-Controller-in-Java	Develop a Kubernetes controller in Java
2019	2019-11-26	false	7578	2019/kubernetes-with-microk8s.md		Running Kubernetes locally on Linux with Microk8s
2019	2019-12-02	false	23523	2019/gardener-project-update.md	gardener-project-update	Gardener Project Update
2019	2019-12-06	false	36919	2019/kubernetes-1-16-release-interview.md		When you're in the release team, you're family: the Kubernetes 1.16 release interview
2019	2019-12-09T09:00:00+08:00	false	10540	2019/csi-volume-migration-beta.md	kubernetes-1-17-feature-csi-migration-beta	Kubernetes 1.17 Feature: Kubernetes In-Tree to CSI Volume Migration Moves to Beta
2019	2019-12-09T10:00:00-08:00	false	25854	2019/volume-snapshot-beta.md	kubernetes-1-17-feature-cis-volume-snapshot-beta	Kubernetes 1.17 Feature: Kubernetes Volume Snapshot Moves to Beta
2019	2019-12-09T13:00:00-08:00	false	11997	2019/kubernetes-1.17-release-announcement.md	kubernetes-1-17-release-announcement	Kubernetes 1.17: Stability
2020	2020-01-08	false	15441	2020/csi-driver-testing.md		Testing of CSI drivers
2020	2020-01-10T10:00:00-08:00	false	824	2020/remembering-brad-childs.md	Remembering-Brad-Childs	Remembering Brad Childs
2020	2020-01-14T09:00:00-08:00	false	7577	2020/kubernetes-bug-bounty-announcement.md	kubernetes-bug-bounty-announcement	Announcing the Kubernetes bug bounty program
2020	2020-01-15	false	12671	2020/kubernetes-on-mips.md	Kubernetes-on-MIPS	Kubernetes on MIPS
2020	2020-01-21	false	9411	2020/csi-ephemeral-inline-volumes.md		CSI Ephemeral Inline Volumes
2020	2020-01-21	false	8284	2020/docs-review-2019.md	reviewing-2019-in-docs	Reviewing 2019 in Docs
2020	2020-01-22	false	4541	2020/gamified-chaos-engineering-tool-for-kubernetes.md	kubeinvaders-gamified-chaos-engineering-tool-for-kubernetes	KubeInvaders - Gamified Chaos Engineering Tool for Kubernetes
2020	2020-02-07	false	34890	2020/deploying-external-openstack-cloud-provider-with-kubeadm.md	Deploying-External-OpenStack-Cloud-Provider-with-Kubeadm	Deploying External OpenStack Cloud Provider with Kubeadm
2020	2020-02-18	false	2903	2020/contributor-summit-amsterdam-schedule-announced.md	Contributor-Summit-Amsterdam-Schedule-Announced	Contributor Summit Amsterdam Schedule Announced
2020	2020-02-28	false	4484	2020/bring-your-ideas-to-world-with-kubectl-plugins.md		Bring your ideas to the world with kubectl plugins
2020	2020-03-04	false	955	2020/contributor-summit-delayed.md	Contributor-Summit-Delayed	Contributor Summit Amsterdam Postponed
2020	2020-03-18	false	11904	2020/kong-ingress-controller-and-service-mesh.md	kong-ingress-controller-and-istio-service-mesh	Kong Ingress Controller and Service Mesh: Setting up Ingress to Istio on Kubernetes
2020	2020-03-19	false	5607	2020/kubernetes-the-hard-way.md	join-sig-scalability	Join SIG Scalability and Learn Kubernetes the Hard Way
2020	2020-03-25	false	12509	2020/kubernetes-1.18-release-announcement.md	kubernetes-1-18-release-announcement	Kubernetes 1.18: Fit & Finish
2020	2020-04-01	false	3632	2020/server-side-apply-beta2.md	Kubernetes-1.18-Feature-Server-side-Apply-Beta-2	Kubernetes 1.18 Feature Server-side Apply Beta 2
2020	2020-04-01	false	31674	2020/topology-manager-beta.md	kubernetes-1-18-feature-topology-manager-beta	Kubernetes Topology Manager Moves to Beta - Align Up!
2020	2020-04-02	false	5571	2020/improvements-to-the-ingress-api-in-kubernetes-1.18.md	Improvements-to-the-Ingress-API-in-Kubernetes-1.18	Improvements to the Ingress API in Kubernetes 1.18
2020	2020-04-03	false	8035	2020/introducing-windows-csi-support-alpha-for-kubernetes.md	kubernetes-1-18-feature-windows-csi-support-alpha	Introducing Windows CSI support alpha for Kubernetes
2020	2020-04-06	false	7826	2020/api-priority-and-fairness-alpha.md	kubernetes-1-18-feature-api-priority-and-fairness-alpha	API Priority and Fairness Alpha
2020	2020-04-21	false	19874	2020/cluster-api-v1alpha3-delivers-new-features-and-an-improved-user-experience.md	cluster-api-v1alpha3-delivers-new-features-and-an-improved-user-experience	Cluster API v1alpha3 Delivers New Features and an Improved User Experience
2020	2020-04-21	false	8027	2020/contributor-communication-upstream-marketing.md	contributor-communication	How Kubernetes contributors are building a better communication process
2020	2020-04-22	false	25504	2020/two-phased-canary-rollout-with-gloo.md	two-phased-canary-rollout-with-gloo	Two-phased Canary Rollout with Open Source Gloo
2020	2020-05-05	false	8567	2020/introducing-podtopologyspread.md	introducing-podtopologyspread	Introducing PodTopologySpread
2020	2020-05-06	false	4338	2020/third-party-dual-sourced-content.md	third-party-dual-sourced	How Docs Handle Third Party and Dual Sourced Content
2020	2020-05-21	false	24234	2020/wsl2-dockerdesktop-k8s.md	wsl-docker-kubernetes-on-the-windows-desktop	WSL+Docker: Kubernetes on the Windows Desktop
2020	2020-05-27	false	6850	2020/an-introduction-to-the-k8s-infrastructure-working-group.md	an-introduction-to-the-k8s-infrastructure-working-group	An Introduction to the K8s-Infrastructure Working Group
2020	2020-05-28	false	30940	2020/my-exciting-journey-into-kubernetes-history.md	kubernetes-history	My exciting journey into Kubernetes’ history
2020	2020-05-29	false	11267	2020/k8s-kpis-with-kuberhealthy.md		K8s KPIs with Kuberhealthy
2020	2020-06-05	false	6267	2020/supporting-the-evolving-ingress-specification-in-kubernetes-1.18.md	Supporting-the-Evolving-Ingress-Specification-in-Kubernetes-1.18	Supporting the Evolving Ingress Specification in Kubernetes 1.18
2020	2020-06-15	false	2506	2020/better-docs-ux-with-docsy.md	better-docs-ux-with-docsy	A Better Docs UX With Docsy
2020	2020-06-29	false	7263	2020/working-with-terraform-and-kubernetes.md	working-with-terraform-and-kubernetes	Working with Terraform and Kubernetes
2020	2020-06-30	false	11146	2020/sig-windows-spotlight/index.md	sig-windows-spotlight-2020	SIG-Windows Spotlight
2020	2020-07-27	false	28578	2020/kubernetes-1-17-release-interview.md		Music and math: the Kubernetes 1.17 release interview
2020	2020-08-03	false	29555	2020/kubernetes-1-18-release-interview.md		Physics, politics and Pull Requests: the Kubernetes 1.18 release interview
2020	2020-08-14	false	8761	2020/introducing-hierarchical-namespaces.md		Introducing Hierarchical Namespaces
2020	2020-08-21	false	6145	2020/moving-forward-from-beta/index.md	moving-forward-from-beta # note to localizers: including this means you are marking # the article as maintained. That should be fine, but if # there is ever an update, you're committing to also updating # the localized version. # If unsure: omit this next field.	Moving Forward From Beta
2020	2020-08-26	false	15913	2020/kubernetes-release-1.19.md	kubernetes-release-1.19-accentuate-the-paw-sitive	Kubernetes 1.19: Accentuate the Paw-sitive
2020	2020-08-31	false	3222	2020/increase-kubernetes-support-one-year.md	kubernetes-1-19-feature-one-year-support	Increasing the Kubernetes Support Window to One Year
2020	2020-09-01	false	16001	2020/generic-ephemeral-volumes.md	ephemeral-volumes-with-storage-capacity-tracking	Ephemeral volumes with storage capacity tracking: EmptyDir on steroids
2020	2020-09-02	false	6026	2020/scaling-kubernetes-networking-endpointslices.md	scaling-kubernetes-networking-with-endpointslices	Scaling Kubernetes Networking With EndpointSlices
2020	2020-09-03	false	14235	2020/warning-helpful-warnings-ahead/index.md	warnings	Warning: Helpful Warnings Ahead
2020	2020-09-04	false	3317	2020/introducing-structured-logs.md	kubernetes-1-19-Introducing-Structured-Logs	Introducing Structured Logs
2020	2020-09-16	false	14723	2020/gsoc20-building-operators-for-cluster-addons.md	gsoc20-building-operators-for-cluster-addons	GSoC 2020 - Building operators for cluster addons
2020	2020-10-01	false	7458	2020/contributing-to-the-development-guide/index.md		Contributing to the Development Guide
2020	2020-10-12	false	3425	2020/steering-committee-results.md	steering-committee-results-2020	Announcing the 2020 Steering Committee Election Results
2020	2020-11-02	false	1392	2020/remembering-dan-kohn.md	remembering-dan-kohn	Remembering Dan Kohn
2020	2020-11-18	false	5559	2020/cloud-native-security-for-your-clusters/index.md	cloud-native-security-for-your-clusters	Cloud native security for your clusters
2020	2020-12-02	false	8668	2020/dockershim-faq.md	dockershim-faq	Dockershim Deprecation FAQ
2020	2020-12-02	false	6725	2020/dont-panic-kubernetes-and-docker.md	dont-panic-kubernetes-and-docker	Don't Panic: Kubernetes and Docker
2020	2020-12-04	false	7992	2020/gsod-2020-improving-api-reference-experience.md	gsod-2020-improving-api-reference-experience	GSoD 2020: Improving the API Reference Experience
2020	2020-12-08	false	13904	2020/kubernetes-release-1.20.md	kubernetes-1-20-release-announcement	Kubernetes 1.20: The Raddest Release
2020	2020-12-10	false	13653	2020/kubernetes-volume-snapshot-moves-to-ga.md	kubernetes-1.20-volume-snapshot-moves-to-ga	Kubernetes 1.20: Kubernetes Volume Snapshot Moves to GA
2020	2020-12-14	false	5828	2020/granular-control-of-volume-permission-changes.md	kubernetes-release-1.20-fsGroupChangePolicy-fsGroupPolicy	Kubernetes 1.20: Granular Control of Volume Permission Changes
2020	2020-12-16	false	10020	2020/third-party-device-metrics-hits-ga.md	third-party-device-metrics-reaches-ga	Third Party Device Metrics Reaches GA
2020	2020-12-18	false	4648	2020/pod-impersonation-and-short-lived-volumes-in-csi-drivers.md	kubernetes-1.20-pod-impersonation-short-lived-volumes-in-csi	Kubernetes 1.20: Pod Impersonation and Short-lived Volumes in CSI Drivers
2020	2020-12-21	false	9438	2020/writing-crl-scheduler/index.md	writing-crl-scheduler	A Custom Kubernetes Scheduler to Orchestrate Highly Available Applications
2021	2021-03-09	false	6441	2021/evolution-of-kubernetes-dashboard/index.md	the-evolution-of-kubernetes-dashboard	The Evolution of Kubernetes Dashboard
